sample_id,text,label,confidence,pattern,edge_weight_mean,edge_weight_std,active_edges
967,"Network snapshot 966: Edge weight analysis (mean=-0.148, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14770720899105072,0.0,0
968,"Network snapshot 967: Edge weight analysis (mean=-0.144, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14438602328300476,0.0,0
969,"Network snapshot 968: Edge weight analysis (mean=-0.133, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13252954185009003,0.0,0
970,"Network snapshot 969: Edge weight analysis (mean=-0.124, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1235998272895813,0.0,0
971,"Network snapshot 970: Edge weight analysis (mean=-0.137, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13741379976272583,0.0,0
972,"Network snapshot 971: Edge weight analysis (mean=-0.134, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.133995920419693,0.0,0
973,"Network snapshot 972: Edge weight analysis (mean=-0.214, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.39). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.2143806666135788,0.0,0
974,"Network snapshot 973: Edge weight analysis (mean=-0.128, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1281866878271103,0.0,0
975,"Network snapshot 974: Edge weight analysis (mean=-0.164, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.16424624621868134,0.0,0
976,"Network snapshot 975: Edge weight analysis (mean=-0.105, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1050969660282135,0.0,0
977,"Network snapshot 976: Edge weight analysis (mean=-0.141, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.141256183385849,0.0,0
978,"Network snapshot 977: Edge weight analysis (mean=-0.145, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14542324841022491,0.0,0
979,"Network snapshot 978: Edge weight analysis (mean=-0.217, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.39). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.21723781526088715,0.0,0
980,"Network snapshot 979: Edge weight analysis (mean=-0.528, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.24). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.5280942916870117,0.0,0
981,"Network snapshot 980: Edge weight analysis (mean=-0.678, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.16). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.6780208349227905,0.0,0
982,"Network snapshot 981: Edge weight analysis (mean=-0.193, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.40). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.17, injection_pressure=0.76. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.19336917996406555,0.0,0
